save_name,freq_slice,time_center,dm_center,time_left,dm_left
00571.npy,1,5350.23,220.76,4706.31,320.27
00571.npy,2,5354.64,220.08,4985.51,322.63
00572.npy,0,4582.83,220.67,3715.97,379.59
00572.npy,1,4584.41,220.34,3643.79,377.42
00572.npy,2,4576.12,220.15,4033.82,378.2
00573.npy,0,7899.23,220.85,7635.58,270.52
00573.npy,1,7898.4,220.63,7638.89,272.67
00573.npy,2,-1.0,-1.0,-1.0,-1.0
00574.npy,0,4064.09,221.26,3149.91,328.67
00574.npy,1,4067.11,221.35,3173.17,327.34
00574.npy,2,-1.0,-1.0,-1.0,-1.0
00575.npy,0,4458.37,218.28,3422.11,381.4
00575.npy,1,4466.04,222.12,3306.97,386.2
00575.npy,2,4443.86,228.62,3883.32,379.76
00576.npy,0,6039.85,219.82,5820.9,367.67
00576.npy,1,-1.0,-1.0,-1.0,-1.0
00576.npy,2,5985.18,220.26,5843.77,383.2
00577.npy,0,3561.53,220.79,2834.48,298.93
00577.npy,0,2200.95,220.64,1952.68,413.67
00577.npy,1,3559.71,220.81,2628.88,322.77
00577.npy,2,2208.19,227.43,1957.23,459.83
00578.npy,0,7498.07,218.28,7006.81,264.34
00578.npy,1,7498.07,220.2,6999.13,260.5
00578.npy,2,-1.0,-1.0,-1.0,-1.0
00579.npy,0,3624.31,219.95,3308.21,264.72
00579.npy,1,3676.34,219.55,3301.71,273.87
00579.npy,2,-1.0,-1.0,-1.0,-1.0
00580.npy,0,228.62,212.23,45.99,236.03
00580.npy,1,226.69,212.27,36.05,236.06
00580.npy,2,-1.0,-1.0,-1.0,-1.0
00581.npy,0,4386.35,220.9,3505.64,321.21
00581.npy,1,4384.49,220.66,3510.56,321.89
00581.npy,2,-1.0,-1.0,-1.0,-1.0
00582.npy,0,3480.81,226.38,1893.29,406.56
00582.npy,1,3480.26,226.34,1914.52,404.42
00582.npy,2,-1.0,-1.0,-1.0,-1.0
00583.npy,0,492.2,220.77,1.05,306.29
00583.npy,1,490.89,220.75,1.05,304.07
00583.npy,2,482.82,220.08,94.76,335.25
00584.npy,0,5409.6,220.72,4299.21,375.35
00584.npy,1,5409.65,220.74,4285.41,375.06
00584.npy,2,5468.14,203.85,5158.24,281.07
00585.npy,0,7523.32,220.32,7344.99,441.71
00585.npy,1,-1.0,-1.0,-1.0,-1.0
00585.npy,2,7522.17,227.9,7325.31,470.73
00586.npy,0,4391.65,219.47,3938.79,295.46
00586.npy,1,4391.3,219.76,3878.12,303.17
00586.npy,2,4443.02,221.16,4166.68,273.94
00587.npy,0,7981.66,218.28,7643.92,249.95
00587.npy,1,7997.01,216.37,7613.21,252.83
00587.npy,2,-1.0,-1.0,-1.0,-1.0
00588.npy,0,151.96,219.74,51.53,290.55
00588.npy,1,152.12,219.82,47.08,254.84
00588.npy,2,149.68,219.95,45.89,299.01
00589.npy,0,6162.44,223.08,5694.21,256.66
00589.npy,1,6223.85,216.37,5740.26,253.79
00589.npy,2,-1.0,-1.0,-1.0,-1.0
00590.npy,0,1114.78,220.94,414.81,376.74
00590.npy,1,1123.88,220.69,337.97,362.75
00590.npy,2,1064.02,220.35,588.67,391.25
00591.npy,0,6085.68,225.96,5817.02,309.44
00591.npy,0,6922.37,219.24,6523.22,254.75
00591.npy,0,7513.42,226.92,7068.21,319.03
00591.npy,1,6131.74,220.2,5732.59,293.13
00591.npy,1,6853.29,223.08,6469.48,260.5
00591.npy,1,7505.75,235.56,6730.47,347.82
00591.npy,2,7533.17,221.02,7035.18,357.0
00591.npy,2,6058.5,228.06,5743.48,354.86
00592.npy,0,7077.45,220.91,6632.86,358.11
00592.npy,1,7075.67,227.68,6427.73,344.55
00592.npy,2,7077.74,220.63,6676.75,371.04
00593.npy,0,4716.22,220.38,4194.77,360.76
00593.npy,1,4761.44,219.96,4073.29,346.46
00593.npy,2,4757.84,219.79,4294.61,372.1
00594.npy,0,8097.29,212.4,8028.48,381.29
00594.npy,1,8034.6,236.17,7865.64,328.06
00594.npy,2,8095.43,220.01,8027.68,367.39
00595.npy,0,3767.53,220.2,3399.08,256.66
00595.npy,1,3767.53,220.2,3353.02,256.66
00595.npy,2,88.71,171.53,1.05,236.55
00595.npy,2,8143.28,557.31,8090.33,608.82
00596.npy,0,671.25,220.72,414.96,284.2
00596.npy,0,1127.52,220.64,803.23,365.41
00596.npy,1,613.57,220.77,291.73,285.93
00596.npy,1,1121.02,220.99,671.47,320.94
00596.npy,2,1126.75,220.71,727.02,405.42
00596.npy,2,605.47,220.63,434.11,271.81
00597.npy,0,422.52,220.33,228.41,380.14
00597.npy,1,412.11,219.64,117.29,270.72
00597.npy,2,423.65,220.3,216.89,388.54
00598.npy,0,5274.98,219.46,4600.26,282.83
00598.npy,1,5274.65,219.49,4493.21,292.92
00598.npy,2,-1.0,-1.0,-1.0,-1.0
00599.npy,0,859.81,219.59,155.7,330.21
00599.npy,1,860.4,219.53,141.32,331.02
00599.npy,2,858.32,218.28,620.36,275.85
00600.npy,0,4830.65,220.54,4627.24,331.29
00600.npy,1,-1.0,-1.0,-1.0,-1.0
00600.npy,2,4833.25,220.41,4605.42,350.89
00601.npy,0,5412.57,219.49,5089.15,260.45
00601.npy,1,5412.6,219.57,5057.33,268.5
00601.npy,2,-1.0,-1.0,-1.0,-1.0
00602.npy,0,1427.57,219.69,1200.0,436.1
00602.npy,1,-1.0,-1.0,-1.0,-1.0
00602.npy,2,1428.73,219.56,1168.97,443.97
00603.npy,0,6572.42,228.04,5395.17,417.61
00603.npy,1,6572.76,228.11,5374.96,417.99
00603.npy,2,6565.39,227.58,5764.27,447.27
00604.npy,0,427.14,220.41,145.58,367.6
00604.npy,1,472.08,219.3,107.9,297.13
00604.npy,2,427.74,220.38,145.54,384.27
00605.npy,0,6318.43,220.52,5914.17,294.02
00605.npy,1,6367.76,219.86,5871.2,296.53
00605.npy,2,6362.27,219.74,6066.04,290.58
00606.npy,0,6883.19,221.26,5859.21,326.6
00606.npy,1,6884.18,221.25,5846.17,329.03
00606.npy,2,-1.0,-1.0,-1.0,-1.0
00607.npy,0,234.48,219.06,107.33,253.19
00607.npy,1,224.4,219.82,80.36,249.64
00607.npy,2,-1.0,-1.0,-1.0,-1.0
00608.npy,0,7383.56,219.92,7198.69,388.22
00608.npy,1,-1.0,-1.0,-1.0,-1.0
00608.npy,2,7384.84,220.09,7191.75,411.88
00609.npy,0,6628.93,220.6,6359.64,442.2
00609.npy,1,-1.0,-1.0,-1.0,-1.0
00609.npy,2,6626.06,227.51,6334.57,451.62
00610.npy,0,3490.13,212.57,3060.01,254.71
00610.npy,1,3432.36,219.38,2965.95,268.99
00610.npy,2,-1.0,-1.0,-1.0,-1.0
00611.npy,0,3618.75,220.84,2881.74,303.15
00611.npy,1,3617.96,220.34,2869.87,305.87
00611.npy,2,-1.0,-1.0,-1.0,-1.0
00612.npy,0,2554.72,216.37,2216.97,268.18
00612.npy,0,6070.33,215.41,5886.11,316.15
00612.npy,0,6653.71,220.2,6223.85,392.91
00612.npy,1,2532.76,220.6,2080.98,280.39
00612.npy,1,6623.01,227.69,5720.15,369.27
00612.npy,1,6051.4,212.43,5824.89,263.32
00612.npy,2,2677.53,215.41,2493.31,279.69
00612.npy,2,6047.3,218.28,5855.4,341.1
00612.npy,2,6615.33,215.41,6300.61,402.51
00613.npy,0,2087.92,219.84,1973.68,355.75
00613.npy,1,-1.0,-1.0,-1.0,-1.0
00613.npy,2,2087.62,212.28,1952.71,406.27
00614.npy,0,2215.9,220.6,1459.37,304.09
00614.npy,0,2909.97,219.55,2622.85,281.05
00614.npy,1,2914.95,220.21,2571.48,284.84
00614.npy,1,2213.84,220.92,1343.69,314.11
00614.npy,2,2923.72,219.51,2683.1,294.9
00615.npy,0,6698.06,221.83,5684.51,336.83
00615.npy,1,6695.32,221.75,5667.39,339.96
00615.npy,1,8039.76,235.49,7865.17,275.67
00615.npy,2,-1.0,-1.0,-1.0,-1.0
00616.npy,0,4194.3,220.03,3980.76,381.61
00616.npy,0,4573.57,218.95,4430.41,287.2
00616.npy,1,4258.87,220.12,3950.52,273.31
00616.npy,2,4199.26,220.46,3999.29,409.77
00617.npy,0,3944.7,220.42,3683.81,277.0
00617.npy,1,3935.94,227.3,3621.41,269.03
00617.npy,2,3946.96,220.23,3725.81,296.96
00618.npy,0,4074.2,220.06,3969.05,373.11
00618.npy,1,-1.0,-1.0,-1.0,-1.0
00618.npy,2,4118.78,220.07,3988.24,403.09
00619.npy,0,4833.6,220.08,3874.65,382.41
00619.npy,1,4835.18,219.51,3782.21,384.85
00619.npy,2,4827.68,220.26,4240.51,384.35
00620.npy,0,2777.38,221.06,1637.34,392.95
00620.npy,1,2778.22,220.92,1561.31,397.98
00620.npy,2,2727.44,227.82,2144.01,388.08
00621.npy,0,5029.6,213.2,4539.91,255.59
00621.npy,1,5024.49,213.1,4445.5,262.68
00621.npy,2,-1.0,-1.0,-1.0,-1.0
00622.npy,0,2789.79,220.3,2462.22,397.7
00622.npy,0,2397.9,218.07,2248.8,276.37
00622.npy,1,2795.45,220.35,2240.65,336.54
00622.npy,2,2790.26,220.34,2467.71,396.9
00622.npy,2,2396.5,218.47,2251.11,277.93
00623.npy,0,4251.21,219.44,3043.41,356.08
00623.npy,1,4250.47,219.39,3076.47,351.62
00623.npy,2,-1.0,-1.0,-1.0,-1.0
00624.npy,0,2447.25,222.12,2270.7,341.1
00624.npy,0,2662.18,220.2,2585.42,360.29
00624.npy,1,2439.58,215.41,2232.32,259.54
00624.npy,1,2708.24,219.24,2531.69,266.26
00624.npy,2,2416.55,221.16,2193.94,378.52
00624.npy,2,2669.86,221.16,2593.1,355.49
00625.npy,0,8029.19,228.22,7853.93,295.77
00625.npy,1,8028.8,227.84,7856.27,294.8
00625.npy,2,-1.0,-1.0,-1.0,-1.0
00626.npy,0,4514.98,220.07,4257.36,304.73
00626.npy,1,4574.61,220.12,4249.17,267.03
00626.npy,2,4509.43,220.18,4257.54,344.26
00627.npy,0,283.73,219.9,11.39,277.44
00627.npy,0,1183.27,220.13,819.87,294.32
00627.npy,0,1757.44,219.36,1435.24,263.79
00627.npy,1,284.22,220.13,4.02,276.44
00627.npy,1,1184.66,220.43,790.4,293.05
00627.npy,1,1757.27,219.56,1429.31,264.23
00627.npy,2,1239.57,220.07,807.37,346.1
00627.npy,2,296.05,220.18,44.14,289.78
00628.npy,0,2011.22,219.93,1287.63,294.58
00628.npy,0,3618.84,220.66,3193.12,260.34
00628.npy,1,1959.36,221.06,1115.27,313.78
00628.npy,1,3624.02,220.36,3156.54,266.72
00628.npy,2,-1.0,-1.0,-1.0,-1.0
00629.npy,0,7707.39,219.82,7556.61,377.6
00629.npy,1,-1.0,-1.0,-1.0,-1.0
00629.npy,2,7706.67,220.46,7548.53,421.17
00630.npy,0,2842.79,220.37,2619.31,327.5
00630.npy,1,-1.0,-1.0,-1.0,-1.0
00630.npy,2,2839.29,220.72,2643.37,343.04
00631.npy,0,6043.32,227.93,5817.33,314.24
00631.npy,0,6307.11,227.94,6123.97,281.87
00631.npy,1,6243.1,235.99,5725.27,286.21
00631.npy,2,6039.4,220.12,5849.87,319.54
00632.npy,0,1321.35,219.85,658.85,373.48
00632.npy,1,1370.48,219.3,580.94,363.37
00632.npy,2,1318.79,219.86,859.2,383.78
00633.npy,0,8018.88,220.03,7871.27,334.95
00633.npy,1,8024.03,220.88,7847.98,301.1
00633.npy,2,8019.17,220.27,7862.84,339.19
00634.npy,0,5396.54,227.67,5241.31,376.72
00634.npy,1,-1.0,-1.0,-1.0,-1.0
00634.npy,2,5394.84,217.33,5195.27,398.67
00635.npy,0,6506.82,220.43,5765.72,372.12
00635.npy,0,7828.26,220.56,7635.33,330.03
00635.npy,1,6507.94,220.93,5639.8,375.83
00635.npy,2,6507.48,220.23,5903.25,389.08
00635.npy,2,7835.65,219.85,7643.29,346.2
00636.npy,0,1879.66,227.38,1433.85,454.95
00636.npy,1,1887.19,220.78,1020.3,373.67
00636.npy,2,1876.99,227.64,1475.75,455.92
00637.npy,0,6881.76,220.05,6716.51,378.17
00637.npy,1,-1.0,-1.0,-1.0,-1.0
00637.npy,2,6879.9,227.75,6691.54,408.73
00638.npy,0,8088.72,219.74,8005.76,305.57
00638.npy,1,8112.15,221.16,8027.72,249.95
00638.npy,2,8091.83,220.32,8023.23,324.64
00639.npy,0,3365.54,220.44,2673.54,306.93
00639.npy,1,3363.67,221.19,2624.84,320.42
00639.npy,2,-1.0,-1.0,-1.0,-1.0
00640.npy,0,2209.47,220.53,2001.98,432.35
00640.npy,1,-1.0,-1.0,-1.0,-1.0
00640.npy,2,2208.89,220.64,1987.45,432.16
00641.npy,0,6314.46,221.26,5446.67,357.16
00641.npy,1,6312.04,221.37,5432.27,354.28
00641.npy,2,6304.71,227.63,5801.32,357.14
00642.npy,0,5474.84,235.88,5099.59,289.62
00642.npy,1,5476.81,236.0,4996.12,287.76
00642.npy,2,5456.25,218.28,5310.41,306.56
00643.npy,0,5927.78,221.85,4877.51,340.69
00643.npy,1,5926.4,221.79,4826.84,346.56
00643.npy,2,-1.0,-1.0,-1.0,-1.0
00644.npy,0,4900.28,220.79,4031.78,340.78
00644.npy,1,4899.86,220.28,4017.81,341.9
00644.npy,2,4845.21,220.75,4539.95,322.03
00645.npy,0,5667.28,227.73,5525.32,367.3
00645.npy,1,-1.0,-1.0,-1.0,-1.0
00645.npy,2,5664.69,228.04,5486.14,385.69
00646.npy,0,153.48,218.88,57.44,250.85
00646.npy,1,153.75,218.74,49.25,248.98
00646.npy,2,-1.0,-1.0,-1.0,-1.0
00647.npy,0,5405.27,227.06,4780.26,413.26
00647.npy,1,5415.15,220.98,4594.39,374.78
00647.npy,2,5408.75,221.26,4874.96,415.85
00648.npy,0,-1.0,-1.0,-1.0,-1.0
00648.npy,1,-1.0,-1.0,-1.0,-1.0
00648.npy,2,3803.73,219.46,3655.46,286.67
00649.npy,0,6377.37,220.2,5993.57,258.58
00649.npy,1,6346.67,216.37,5932.16,264.34
00649.npy,2,-1.0,-1.0,-1.0,-1.0
00650.npy,0,4390.56,220.43,3569.74,390.58
00650.npy,1,4392.21,220.56,3422.53,391.53
00650.npy,2,4395.06,213.3,3743.45,403.65
00651.npy,0,6758.89,220.61,6228.99,269.65
00651.npy,1,6754.82,220.57,6184.52,274.96
00651.npy,2,-1.0,-1.0,-1.0,-1.0
00652.npy,0,5472.11,220.46,5261.34,289.78
00652.npy,1,-1.0,-1.0,-1.0,-1.0
00652.npy,2,5483.48,220.58,5273.38,311.54
00653.npy,0,1111.62,223.08,858.32,437.05
00653.npy,1,1103.95,217.33,858.32,260.5
00653.npy,2,1109.24,220.53,849.2,448.68
00654.npy,0,2396.54,213.17,1880.09,307.18
00654.npy,0,4448.08,227.95,4011.65,273.01
00654.npy,1,2395.79,213.03,1860.39,297.15
00654.npy,1,4450.09,227.85,3971.83,280.66
00654.npy,2,2341.19,220.55,2037.87,336.48
00655.npy,0,1181.85,220.03,866.39,454.54
00655.npy,1,-1.0,-1.0,-1.0,-1.0
00655.npy,2,1182.14,220.11,854.6,455.57
00656.npy,0,5014.06,219.6,4394.59,368.59
00656.npy,1,5020.34,219.94,4270.54,358.32
00656.npy,2,5017.5,219.54,4523.2,377.2
00657.npy,0,6371.69,220.11,6118.81,280.07
00657.npy,0,7902.26,219.43,7646.24,304.73
00657.npy,1,7903.88,219.19,7639.88,305.04
00657.npy,1,6435.48,212.67,6072.11,253.8
00657.npy,2,6365.78,220.63,6143.25,319.07
00657.npy,2,7900.78,220.82,7650.01,317.27
00658.npy,0,5256.67,220.2,4872.87,329.59
00658.npy,1,5272.03,216.37,4857.52,317.11
00658.npy,2,5229.01,220.66,4807.41,359.07
00659.npy,0,2477.96,221.16,2132.53,252.83
00659.npy,1,-1.0,-1.0,-1.0,-1.0
00659.npy,2,-1.0,-1.0,-1.0,-1.0
00660.npy,0,7381.82,219.89,7012.64,360.41
00660.npy,1,7391.03,219.71,6872.86,308.92
00660.npy,2,7381.2,219.91,7003.95,370.41
00661.npy,0,4262.28,220.73,3640.79,330.89
00661.npy,1,4259.63,220.79,3563.52,332.54
00661.npy,2,4261.78,220.25,3952.92,309.44
00662.npy,0,6742.4,227.75,6577.47,356.9
00662.npy,1,-1.0,-1.0,-1.0,-1.0
00662.npy,2,6744.56,227.7,6532.34,379.15
00663.npy,0,2271.23,220.46,1130.77,365.13
00663.npy,1,2271.14,220.34,1128.45,365.22
00663.npy,2,-1.0,-1.0,-1.0,-1.0
00664.npy,0,2194.38,220.56,1882.53,404.8
00664.npy,1,2203.79,220.45,1787.52,307.41
00664.npy,2,2197.11,220.39,1865.9,410.73
00665.npy,0,4379.47,220.55,3993.42,372.59
00665.npy,1,4387.59,220.23,3734.62,346.6
00665.npy,2,4383.4,220.72,3996.92,380.43
00666.npy,0,1504.29,220.19,1280.58,362.56
00666.npy,1,1448.2,219.3,1205.14,271.12
00666.npy,2,1503.91,220.16,1270.52,376.39
00667.npy,0,3502.25,228.72,2903.28,423.68
00667.npy,1,3500.71,228.57,2670.83,393.16
00667.npy,2,3543.11,227.53,3051.22,433.18
00668.npy,0,1876.03,219.96,1606.25,370.38
00668.npy,1,-1.0,-1.0,-1.0,-1.0
00668.npy,2,1832.01,220.17,1592.63,383.14
00669.npy,0,4839.38,220.66,4573.36,305.47
00669.npy,1,-1.0,-1.0,-1.0,-1.0
00669.npy,2,4832.36,220.57,4649.25,313.12
00670.npy,0,7525.16,219.94,6862.82,341.61
00670.npy,1,7524.82,219.89,6860.78,339.61
00670.npy,2,7520.14,220.49,6918.21,385.85
00671.npy,0,7972.83,236.37,7764.7,318.39
00671.npy,1,7973.08,236.25,7769.24,318.03
00671.npy,2,-1.0,-1.0,-1.0,-1.0
00672.npy,0,6509.87,221.32,5492.58,389.1
00672.npy,1,6509.74,221.37,5367.26,385.65
00672.npy,2,6504.1,220.65,5879.35,404.03
00673.npy,0,235.03,220.04,140.93,251.62
00673.npy,1,-1.0,-1.0,-1.0,-1.0
00673.npy,2,218.57,220.36,134.02,267.46
00674.npy,0,4766.61,227.47,3683.23,327.65
00674.npy,1,4766.72,227.41,3690.71,328.87
00674.npy,2,-1.0,-1.0,-1.0,-1.0
00675.npy,0,1418.66,220.2,1272.82,274.9
00675.npy,1,-1.0,-1.0,-1.0,-1.0
00675.npy,2,1440.6,220.52,1321.67,306.32
00676.npy,0,2674.8,221.78,1802.65,399.39
00676.npy,1,2673.14,221.36,1686.97,389.84
00676.npy,2,2670.17,220.69,2118.28,398.34
00677.npy,0,3865.33,219.87,3368.57,370.97
00677.npy,1,3890.34,221.16,3199.5,349.74
00677.npy,2,3869.67,220.02,3394.74,379.23
00678.npy,0,797.71,219.81,456.16,265.58
00678.npy,1,796.44,219.68,473.62,266.92
00678.npy,2,-1.0,-1.0,-1.0,-1.0
00679.npy,0,1968.55,221.48,1044.52,435.95
00679.npy,1,1959.49,227.81,742.46,435.16
00679.npy,2,1964.06,219.96,1441.34,441.92
00680.npy,0,938.97,220.34,762.84,402.49
00680.npy,1,-1.0,-1.0,-1.0,-1.0
00680.npy,2,941.63,220.45,728.38,418.44
00681.npy,0,5274.08,219.9,4886.25,332.57
00681.npy,0,4766.9,220.23,4410.76,318.83
00681.npy,1,4769.98,221.06,4169.19,327.09
00681.npy,1,5223.41,220.94,4783.4,296.78
00681.npy,2,5274.76,220.23,4962.13,332.87
00681.npy,2,4711.35,220.6,4468.64,323.45
00682.npy,0,7262.15,227.13,6400.98,361.27
00682.npy,1,7261.1,227.06,6378.11,361.74
00682.npy,2,7260.95,228.12,6688.71,369.19
00683.npy,0,5026.83,219.96,4170.38,373.0
00683.npy,0,5985.77,220.78,5411.68,284.74
00683.npy,1,5028.25,220.19,4148.5,366.73
00683.npy,1,5986.12,220.97,5368.21,288.67
00683.npy,2,5035.8,220.26,4416.82,387.34
00684.npy,0,2330.15,213.26,1636.91,369.14
00684.npy,1,2336.85,212.55,1523.93,355.87
00684.npy,2,2327.0,212.47,1819.53,377.25
00685.npy,0,4708.91,220.86,3661.32,352.21
00685.npy,1,4710.31,220.71,3679.87,351.09
00685.npy,2,-1.0,-1.0,-1.0,-1.0
00686.npy,0,1440.35,220.25,741.72,424.94
00686.npy,1,1442.56,219.65,504.65,407.26
00686.npy,2,1438.31,219.67,895.49,435.27
00687.npy,0,1566.31,221.49,657.06,367.69
00687.npy,1,1565.57,221.19,607.67,368.57
00687.npy,2,1565.5,219.54,1204.0,314.41
00688.npy,0,1235.41,228.36,1074.2,373.56
00688.npy,1,-1.0,-1.0,-1.0,-1.0
00688.npy,2,1236.13,228.18,1065.01,391.23
00689.npy,0,6323.64,221.16,5625.12,387.16
00689.npy,0,7352.23,222.12,6930.05,262.42
00689.npy,1,6369.7,221.16,5471.6,368.93
00689.npy,1,7329.2,222.12,6914.69,268.18
00689.npy,2,6252.91,220.89,5861.13,390.02
00690.npy,0,2796.99,221.27,1751.72,380.19
00690.npy,1,2795.7,221.22,1732.38,380.79
00690.npy,2,2792.67,219.4,2382.57,315.69
00691.npy,0,7205.87,221.63,6318.89,321.75
00691.npy,1,7200.81,227.34,6331.33,323.92
00691.npy,2,-1.0,-1.0,-1.0,-1.0
00692.npy,0,7718.65,220.17,7315.69,391.17
00692.npy,1,7716.84,219.96,7225.57,345.3
00692.npy,2,7718.86,219.98,7349.76,391.03
00693.npy,0,674.15,220.42,144.86,388.75
00693.npy,1,680.09,220.39,74.26,346.18
00693.npy,2,668.28,219.69,198.22,404.93
00694.npy,0,2719.99,220.48,2389.88,400.35
00694.npy,1,2724.67,220.88,2193.66,315.93
00694.npy,2,2719.14,220.62,2376.26,406.49
00695.npy,0,5722.37,219.82,5231.91,272.14
00695.npy,1,5724.6,220.26,5103.09,289.42
00695.npy,2,-1.0,-1.0,-1.0,-1.0
00696.npy,0,3426.18,221.15,2073.42,367.55
00696.npy,1,3426.74,220.83,2102.01,366.98
00696.npy,2,-1.0,-1.0,-1.0,-1.0
00697.npy,0,-1.0,-1.0,-1.0,-1.0
00697.npy,1,-1.0,-1.0,-1.0,-1.0
00697.npy,2,-1.0,-1.0,-1.0,-1.0
00698.npy,0,4228.09,222.12,3859.64,255.71
00698.npy,0,6776.53,225.0,6024.28,304.64
00698.npy,1,4228.09,218.28,3928.72,248.99
00698.npy,1,6807.23,215.41,5962.87,308.48
00698.npy,2,-1.0,-1.0,-1.0,-1.0
00699.npy,0,4199.98,221.24,3099.8,351.04
00699.npy,1,4198.73,221.41,3048.75,359.4
00699.npy,2,-1.0,-1.0,-1.0,-1.0
00700.npy,0,1256.39,220.62,603.92,401.46
00700.npy,1,1261.28,220.6,460.01,377.74
00700.npy,2,1255.18,220.16,721.88,407.58
00701.npy,0,998.7,220.35,663.36,329.65
00701.npy,1,1003.02,220.5,489.23,312.38
00701.npy,2,994.3,220.38,689.14,346.47
00702.npy,0,2135.1,220.22,1915.24,428.11
00702.npy,1,-1.0,-1.0,-1.0,-1.0
00702.npy,2,2136.51,220.13,1904.61,436.54
00703.npy,0,2785.37,220.56,2400.02,392.07
00703.npy,0,3881.52,221.41,3357.85,284.37
00703.npy,1,3941.93,221.48,3201.55,319.98
00703.npy,1,2788.51,220.93,2373.25,304.16
00703.npy,2,2793.65,220.63,2420.78,399.78
00704.npy,0,4636.25,220.14,4427.97,350.08
00704.npy,1,4627.24,218.28,4350.9,265.3
00704.npy,2,4396.96,213.49,4320.2,256.66
00704.npy,2,4634.92,216.37,4435.34,348.78
00705.npy,0,6891.67,219.24,6346.67,343.02
00705.npy,1,6860.96,219.24,6200.82,337.26
00705.npy,2,6866.7,220.59,6353.76,379.67
00706.npy,0,296.47,220.59,49.47,254.44
00706.npy,1,296.35,220.65,47.59,255.53
00706.npy,2,-1.0,-1.0,-1.0,-1.0
00707.npy,0,5481.37,220.66,5280.78,357.78
00707.npy,1,-1.0,-1.0,-1.0,-1.0
00707.npy,2,5480.64,220.72,5269.95,369.22
00708.npy,0,7339.78,221.19,6630.49,322.76
00708.npy,1,7336.12,221.56,6584.62,330.75
00708.npy,2,-1.0,-1.0,-1.0,-1.0
00709.npy,0,7975.83,220.19,7794.93,261.74
00709.npy,1,8028.0,220.11,7873.18,260.74
00709.npy,2,-1.0,-1.0,-1.0,-1.0
00710.npy,0,4568.3,219.43,3629.53,372.98
00710.npy,1,4524.08,219.83,3517.32,380.47
00710.npy,2,4519.34,219.97,3956.08,378.7
00711.npy,0,4447.3,220.15,4096.18,362.53
00711.npy,0,540.34,220.25,99.62,373.39
00711.npy,1,540.45,219.96,26.81,317.9
00711.npy,1,4453.91,221.04,3851.1,328.58
00711.npy,2,4450.0,220.15,4089.98,368.63
00711.npy,2,537.93,219.95,150.57,387.26
00712.npy,0,3676.08,219.64,2808.86,346.59
00712.npy,1,3675.41,220.2,2823.38,344.94
00712.npy,2,-1.0,-1.0,-1.0,-1.0
00713.npy,0,6704.98,221.07,6191.4,428.36
00713.npy,1,6749.31,220.53,6011.05,365.53
00713.npy,2,6702.2,221.12,6215.45,438.92
00714.npy,0,2785.86,220.29,2132.48,288.65
00714.npy,1,2788.37,220.42,1967.51,307.38
00714.npy,2,-1.0,-1.0,-1.0,-1.0
00715.npy,0,419.35,220.03,1.05,292.94
00715.npy,0,803.66,219.28,512.17,260.21
00715.npy,1,528.25,214.45,83.04,284.49
00715.npy,1,896.7,219.24,551.27,252.83
00715.npy,2,493.28,212.59,226.94,280.63
00716.npy,0,2016.67,228.45,1421.2,386.46
00716.npy,1,2025.18,220.45,1245.84,359.79
00716.npy,2,1959.45,235.62,1572.69,400.4
00717.npy,0,5981.94,219.08,5384.56,285.54
00717.npy,1,5991.54,213.56,5305.39,290.85
00717.npy,2,-1.0,-1.0,-1.0,-1.0
00718.npy,0,2023.23,219.98,1312.28,312.79
00718.npy,1,2024.85,220.08,1200.86,331.47
00718.npy,2,-1.0,-1.0,-1.0,-1.0
00719.npy,0,1699.94,220.52,1433.23,295.5
00719.npy,0,2274.18,219.32,1772.73,292.62
00719.npy,1,2267.01,219.44,1270.34,346.61
00719.npy,2,1748.73,222.12,1487.75,397.71
00719.npy,2,2263.03,222.12,2132.53,251.87
00720.npy,0,3876.66,221.07,3061.11,356.39
00720.npy,1,3878.81,221.08,2997.13,365.11
00720.npy,2,3875.01,220.09,3405.39,339.0
00721.npy,0,8036.37,219.47,7881.04,333.13
00721.npy,1,8026.65,228.09,7854.49,317.05
00721.npy,2,8033.84,219.93,7883.85,336.71
00722.npy,0,1123.81,219.84,869.88,296.79
00722.npy,1,1126.69,219.69,782.3,270.44
00722.npy,2,1118.37,220.39,931.68,314.41
00723.npy,0,850.64,229.8,182.83,342.06
00723.npy,1,981.13,213.49,182.83,340.14
00723.npy,2,860.48,219.8,268.02,395.3
00724.npy,0,6428.64,220.47,5596.52,389.11
00724.npy,1,6427.42,219.94,5485.54,385.22
00724.npy,2,6425.45,220.25,5818.68,403.48
00725.npy,0,147.77,220.12,39.68,296.16
00725.npy,1,151.44,219.56,43.77,257.53
00725.npy,2,147.2,220.0,35.82,299.44
00726.npy,0,4511.54,226.41,2970.44,399.71
00726.npy,1,4511.98,226.61,2972.34,400.08
00726.npy,2,-1.0,-1.0,-1.0,-1.0
00727.npy,0,7968.3,243.65,7739.87,315.09
00727.npy,1,7967.27,243.69,7740.24,316.26
00727.npy,2,-1.0,-1.0,-1.0,-1.0
00728.npy,0,2408.88,220.58,1789.83,315.74
00728.npy,1,2398.75,220.47,1656.94,338.48
00728.npy,2,-1.0,-1.0,-1.0,-1.0
00729.npy,0,7197.03,220.26,6860.79,382.48
00729.npy,1,7201.5,220.92,6536.05,340.05
00729.npy,2,7193.53,220.4,6876.62,380.35
00730.npy,0,3870.05,227.21,2437.88,372.42
